entrant_level,campus,fall_term,count_type,ethnicity,n
freshman,San Diego,2025,Enr,American Indian,29
freshman,San Diego,2017,Enr,Asian,2100
freshman,San Diego,2018,Enr,Asian,2541
freshman,San Diego,2019,Enr,Asian,2213
freshman,San Diego,2020,Enr,Asian,2702
freshman,San Diego,2021,Enr,Asian,2889
freshman,San Diego,2022,Enr,Asian,2596
freshman,San Diego,2023,Enr,Asian,2683
freshman,San Diego,2024,Enr,Asian,2965
freshman,San Diego,2025,Enr,Asian,3064
freshman,San Diego,2017,Enr,Hispanic/Latino(a),1301
freshman,San Diego,2018,Enr,Hispanic/Latino(a),1503
freshman,San Diego,2019,Enr,Hispanic/Latino(a),1432
freshman,San Diego,2020,Enr,Hispanic/Latino(a),1134
freshman,San Diego,2021,Enr,Hispanic/Latino(a),1629
freshman,San Diego,2022,Enr,Hispanic/Latino(a),1960
freshman,San Diego,2023,Enr,Hispanic/Latino(a),2122
freshman,San Diego,2024,Enr,Hispanic/Latino(a),2018
freshman,San Diego,2025,Enr,Hispanic/Latino(a),1783
freshman,San Diego,2017,Enr,Pacific Islander,9
freshman,San Diego,2018,Enr,Pacific Islander,15
freshman,San Diego,2019,Enr,Pacific Islander,6
freshman,San Diego,2020,Enr,Pacific Islander,7
freshman,San Diego,2021,Enr,Pacific Islander,14
freshman,San Diego,2022,Enr,Pacific Islander,11
freshman,San Diego,2023,Enr,Pacific Islander,8
freshman,San Diego,2024,Enr,Pacific Islander,11
freshman,San Diego,2025,Enr,Pacific Islander,15
freshman,San Diego,2017,Enr,White,1024
freshman,San Diego,2018,Enr,White,1179
freshman,San Diego,2019,Enr,White,1053
freshman,San Diego,2020,Enr,White,1080
freshman,San Diego,2021,Enr,White,1457
freshman,San Diego,2022,Enr,White,969
freshman,San Diego,2023,Enr,White,1070
freshman,San Diego,2024,Enr,White,1025
freshman,San Diego,2025,Enr,White,1053
freshman,San Diego,2017,Enr,Unknown,126
freshman,San Diego,2018,Enr,Unknown,178
freshman,San Diego,2019,Enr,Unknown,130
freshman,San Diego,2020,Enr,Unknown,192
freshman,San Diego,2021,Enr,Unknown,193
freshman,San Diego,2022,Enr,Unknown,132
freshman,San Diego,2023,Enr,Unknown,156
freshman,San Diego,2024,Enr,Unknown,205
freshman,San Diego,2025,Enr,Unknown,209
freshman,San Diego,2017,Enr,International,992
freshman,San Diego,2018,Enr,International,1107
freshman,San Diego,2019,Enr,International,984
freshman,San Diego,2020,Enr,International,1110
freshman,San Diego,2021,Enr,International,1109
freshman,San Diego,2022,Enr,International,602
freshman,San Diego,2023,Enr,International,679
freshman,San Diego,2024,Enr,International,820
freshman,San Diego,2025,Enr,International,1435
freshman,Santa Barbara,2017,App,African American,3658
freshman,Santa Barbara,2018,App,African American,4168
freshman,Santa Barbara,2019,App,African American,4148
freshman,Santa Barbara,2020,App,African American,3962
freshman,Santa Barbara,2021,App,African American,5093
freshman,Santa Barbara,2022,App,African American,5063
freshman,Santa Barbara,2023,App,African American,5080
freshman,Santa Barbara,2024,App,African American,5346
freshman,Santa Barbara,2025,App,African American,5199
freshman,Santa Barbara,2017,App,American Indian,448
freshman,Santa Barbara,2018,App,American Indian,447
freshman,Santa Barbara,2019,App,American Indian,375
freshman,Santa Barbara,2020,App,American Indian,399
freshman,Santa Barbara,2021,App,American Indian,416
freshman,Santa Barbara,2022,App,American Indian,606
freshman,Santa Barbara,2023,App,American Indian,634
freshman,Santa Barbara,2024,App,American Indian,662
freshman,Santa Barbara,2025,App,American Indian,640
freshman,Santa Barbara,2017,App,Asian,20426
freshman,Santa Barbara,2018,App,Asian,24592
freshman,Santa Barbara,2019,App,Asian,25670
freshman,Santa Barbara,2020,App,Asian,25525
freshman,Santa Barbara,2021,App,Asian,29157
freshman,Santa Barbara,2022,App,Asian,32492
freshman,Santa Barbara,2023,App,Asian,33304
freshman,Santa Barbara,2024,App,Asian,33255
freshman,Santa Barbara,2025,App,Asian,33094
freshman,Santa Barbara,2017,App,Hispanic/Latino(a),20232
freshman,Santa Barbara,2018,App,Hispanic/Latino(a),22783
freshman,Santa Barbara,2019,App,Hispanic/Latino(a),22330
freshman,Santa Barbara,2020,App,Hispanic/Latino(a),21195
freshman,Santa Barbara,2021,App,Hispanic/Latino(a),23953
freshman,Santa Barbara,2022,App,Hispanic/Latino(a),23836
freshman,Santa Barbara,2023,App,Hispanic/Latino(a),25243
freshman,Santa Barbara,2024,App,Hispanic/Latino(a),25117
freshman,Santa Barbara,2025,App,Hispanic/Latino(a),24852
freshman,Santa Barbara,2017,App,Pacific Islander,210
freshman,Santa Barbara,2018,App,Pacific Islander,254
freshman,Santa Barbara,2019,App,Pacific Islander,225
freshman,Santa Barbara,2020,App,Pacific Islander,205
freshman,Santa Barbara,2021,App,Pacific Islander,260
freshman,Santa Barbara,2022,App,Pacific Islander,252
freshman,Santa Barbara,2023,App,Pacific Islander,266
freshman,Santa Barbara,2024,App,Pacific Islander,228
freshman,Santa Barbara,2025,App,Pacific Islander,255
freshman,Santa Barbara,2017,App,White,20075
freshman,Santa Barbara,2018,App,White,21340
freshman,Santa Barbara,2019,App,White,21185
freshman,Santa Barbara,2020,App,White,20226
freshman,Santa Barbara,2021,App,White,26333
freshman,Santa Barbara,2022,App,White,26849
freshman,Santa Barbara,2023,App,White,25681
freshman,Santa Barbara,2024,App,White,24431
freshman,Santa Barbara,2025,App,White,23501
freshman,Santa Barbara,2017,App,Unknown,2234
freshman,Santa Barbara,2018,App,Unknown,2671
freshman,Santa Barbara,2019,App,Unknown,2435
freshman,Santa Barbara,2020,App,Unknown,2801
freshman,Santa Barbara,2021,App,Unknown,2860
freshman,Santa Barbara,2022,App,Unknown,2963
freshman,Santa Barbara,2023,App,Unknown,3148
freshman,Santa Barbara,2024,App,Unknown,4037
freshman,Santa Barbara,2025,App,Unknown,3988
freshman,Santa Barbara,2017,App,International,14541
freshman,Santa Barbara,2018,App,International,16051
freshman,Santa Barbara,2019,App,International,17078
freshman,Santa Barbara,2020,App,International,16648
freshman,Santa Barbara,2021,App,International,17559
freshman,Santa Barbara,2022,App,International,18934
freshman,Santa Barbara,2023,App,International,17515
freshman,Santa Barbara,2024,App,International,17183
freshman,Santa Barbara,2025,App,International,18644
freshman,Santa Barbara,2017,Adm,African American,1049
freshman,Santa Barbara,2018,Adm,African American,997
freshman,Santa Barbara,2019,Adm,African American,897
freshman,Santa Barbara,2020,Adm,African American,1064
freshman,Santa Barbara,2021,Adm,African American,1224
freshman,Santa Barbara,2022,Adm,African American,1185
freshman,Santa Barbara,2023,Adm,African American,1263
freshman,Santa Barbara,2024,Adm,African American,1258
freshman,Santa Barbara,2025,Adm,African American,1225
freshman,Santa Barbara,2017,Adm,American Indian,190
freshman,Santa Barbara,2018,Adm,American Indian,172
freshman,Santa Barbara,2019,Adm,American Indian,132
freshman,Santa Barbara,2020,Adm,American Indian,141
freshman,Santa Barbara,2021,Adm,American Indian,106
freshman,Santa Barbara,2022,Adm,American Indian,174
freshman,Santa Barbara,2023,Adm,American Indian,224
freshman,Santa Barbara,2024,Adm,American Indian,166
freshman,Santa Barbara,2025,Adm,American Indian,208
freshman,Santa Barbara,2017,Adm,Asian,7916
freshman,Santa Barbara,2018,Adm,Asian,8955
freshman,Santa Barbara,2019,Adm,Asian,8321
freshman,Santa Barbara,2020,Adm,Asian,11268
freshman,Santa Barbara,2021,Adm,Asian,9360
freshman,Santa Barbara,2022,Adm,Asian,9677
freshman,Santa Barbara,2023,Adm,Asian,10359
freshman,Santa Barbara,2024,Adm,Asian,12026
freshman,Santa Barbara,2025,Adm,Asian,13097
freshman,Santa Barbara,2017,Adm,Hispanic/Latino(a),5099
freshman,Santa Barbara,2018,Adm,Hispanic/Latino(a),5617
freshman,Santa Barbara,2019,Adm,Hispanic/Latino(a),5253
freshman,Santa Barbara,2020,Adm,Hispanic/Latino(a),5931
freshman,Santa Barbara,2021,Adm,Hispanic/Latino(a),6596
freshman,Santa Barbara,2022,Adm,Hispanic/Latino(a),6537
freshman,Santa Barbara,2023,Adm,Hispanic/Latino(a),7217
freshman,Santa Barbara,2024,Adm,Hispanic/Latino(a),7777
freshman,Santa Barbara,2025,Adm,Hispanic/Latino(a),7667
freshman,Santa Barbara,2017,Adm,Pacific Islander,58
freshman,Santa Barbara,2018,Adm,Pacific Islander,59
freshman,Santa Barbara,2019,Adm,Pacific Islander,57
freshman,Santa Barbara,2020,Adm,Pacific Islander,56
freshman,Santa Barbara,2021,Adm,Pacific Islander,62
freshman,Santa Barbara,2022,Adm,Pacific Islander,50
freshman,Santa Barbara,2023,Adm,Pacific Islander,59
freshman,Santa Barbara,2024,Adm,Pacific Islander,52
freshman,Santa Barbara,2025,Adm,Pacific Islander,91
freshman,Santa Barbara,2017,Adm,White,7108
freshman,Santa Barbara,2018,Adm,White,7409
freshman,Santa Barbara,2019,Adm,White,6220
freshman,Santa Barbara,2020,Adm,White,8366
freshman,Santa Barbara,2021,Adm,White,7644
freshman,Santa Barbara,2022,Adm,White,6396
freshman,Santa Barbara,2023,Adm,White,6843
freshman,Santa Barbara,2024,Adm,White,8175
freshman,Santa Barbara,2025,Adm,White,8976
freshman,Santa Barbara,2017,Adm,Unknown,922
freshman,Santa Barbara,2018,Adm,Unknown,1043
freshman,Santa Barbara,2019,Adm,Unknown,880
freshman,Santa Barbara,2020,Adm,Unknown,1310
freshman,Santa Barbara,2021,Adm,Unknown,1019
freshman,Santa Barbara,2022,Adm,Unknown,942
freshman,Santa Barbara,2023,Adm,Unknown,1070
freshman,Santa Barbara,2024,Adm,Unknown,1706
freshman,Santa Barbara,2025,Adm,Unknown,1945
freshman,Santa Barbara,2017,Adm,International,4503
freshman,Santa Barbara,2018,Adm,International,5472
freshman,Santa Barbara,2019,Adm,International,5866
freshman,Santa Barbara,2020,Adm,International,5248
freshman,Santa Barbara,2021,Adm,International,4812
freshman,Santa Barbara,2022,Adm,International,3727
freshman,Santa Barbara,2023,Adm,International,3769
freshman,Santa Barbara,2024,Adm,International,5187
freshman,Santa Barbara,2025,Adm,International,8885
freshman,Santa Barbara,2017,Enr,African American,244
freshman,Santa Barbara,2018,Enr,African American,189
freshman,Santa Barbara,2019,Enr,African American,185
freshman,Santa Barbara,2020,Enr,African American,167
freshman,Santa Barbara,2021,Enr,African American,177
freshman,Santa Barbara,2022,Enr,African American,229
freshman,Santa Barbara,2023,Enr,African American,218
freshman,Santa Barbara,2024,Enr,African American,207
freshman,Santa Barbara,2025,Enr,African American,150
freshman,Santa Barbara,2017,Enr,American Indian,47
freshman,Santa Barbara,2018,Enr,American Indian,46
freshman,Santa Barbara,2019,Enr,American Indian,31
freshman,Santa Barbara,2020,Enr,American Indian,29
freshman,Santa Barbara,2021,Enr,American Indian,13
freshman,Santa Barbara,2023,Enr,American Indian,49
freshman,Santa Barbara,2024,Enr,American Indian,26
freshman,Santa Barbara,2025,Enr,American Indian,27
freshman,Santa Barbara,2017,Enr,Asian,1114
freshman,Santa Barbara,2018,Enr,Asian,1352
freshman,Santa Barbara,2019,Enr,Asian,1173
freshman,Santa Barbara,2020,Enr,Asian,1353
freshman,Santa Barbara,2021,Enr,Asian,1201
freshman,Santa Barbara,2022,Enr,Asian,1409
freshman,Santa Barbara,2023,Enr,Asian,1349
freshman,Santa Barbara,2024,Enr,Asian,1305
freshman,Santa Barbara,2025,Enr,Asian,1136
freshman,Santa Barbara,2017,Enr,Hispanic/Latino(a),1086
freshman,Santa Barbara,2018,Enr,Hispanic/Latino(a),1302
freshman,Santa Barbara,2019,Enr,Hispanic/Latino(a),1177
freshman,Santa Barbara,2020,Enr,Hispanic/Latino(a),1133
freshman,Santa Barbara,2021,Enr,Hispanic/Latino(a),1179
freshman,Santa Barbara,2022,Enr,Hispanic/Latino(a),1250
freshman,Santa Barbara,2023,Enr,Hispanic/Latino(a),1364
freshman,Santa Barbara,2024,Enr,Hispanic/Latino(a),1358
freshman,Santa Barbara,2025,Enr,Hispanic/Latino(a),1391
freshman,Santa Barbara,2017,Enr,Pacific Islander,17
freshman,Santa Barbara,2018,Enr,Pacific Islander,9
freshman,Santa Barbara,2019,Enr,Pacific Islander,14
freshman,Santa Barbara,2020,Enr,Pacific Islander,10
freshman,Santa Barbara,2021,Enr,Pacific Islander,10
freshman,Santa Barbara,2023,Enr,Pacific Islander,9
freshman,Santa Barbara,2024,Enr,Pacific Islander,5
freshman,Santa Barbara,2025,Enr,Pacific Islander,21
freshman,Santa Barbara,2017,Enr,White,1363
freshman,Santa Barbara,2018,Enr,White,1360
freshman,Santa Barbara,2019,Enr,White,1321
freshman,Santa Barbara,2020,Enr,White,1570
freshman,Santa Barbara,2021,Enr,White,1521
freshman,Santa Barbara,2022,Enr,White,1299
freshman,Santa Barbara,2023,Enr,White,1388
freshman,Santa Barbara,2024,Enr,White,1489
freshman,Santa Barbara,2025,Enr,White,1565
freshman,Santa Barbara,2017,Enr,Unknown,115
freshman,Santa Barbara,2018,Enr,Unknown,112
freshman,Santa Barbara,2019,Enr,Unknown,86
freshman,Santa Barbara,2020,Enr,Unknown,158
freshman,Santa Barbara,2021,Enr,Unknown,143
freshman,Santa Barbara,2022,Enr,Unknown,127
freshman,Santa Barbara,2023,Enr,Unknown,122
freshman,Santa Barbara,2024,Enr,Unknown,165
freshman,Santa Barbara,2025,Enr,Unknown,153
freshman,Santa Barbara,2017,Enr,International,553
freshman,Santa Barbara,2018,Enr,International,724
freshman,Santa Barbara,2019,Enr,International,948
freshman,Santa Barbara,2020,Enr,International,427
freshman,Santa Barbara,2021,Enr,International,654
freshman,Santa Barbara,2022,Enr,International,596
freshman,Santa Barbara,2023,Enr,International,545
freshman,Santa Barbara,2024,Enr,International,453
freshman,Santa Barbara,2025,Enr,International,638
freshman,Santa Cruz,2017,App,African American,2562
freshman,Santa Cruz,2018,App,African American,2683
freshman,Santa Cruz,2019,App,African American,2598
freshman,Santa Cruz,2020,App,African American,2595
freshman,Santa Cruz,2021,App,African American,3308
freshman,Santa Cruz,2022,App,African American,3351
freshman,Santa Cruz,2023,App,African American,3342
freshman,Santa Cruz,2024,App,African American,3858
freshman,Santa Cruz,2025,App,African American,3424
freshman,Santa Cruz,2017,App,American Indian,307
freshman,Santa Cruz,2018,App,American Indian,285
freshman,Santa Cruz,2019,App,American Indian,237
freshman,Santa Cruz,2020,App,American Indian,248
freshman,Santa Cruz,2021,App,American Indian,265
freshman,Santa Cruz,2022,App,American Indian,407
freshman,Santa Cruz,2023,App,American Indian,451
freshman,Santa Cruz,2024,App,American Indian,467
freshman,Santa Cruz,2025,App,American Indian,458
freshman,Santa Cruz,2017,App,Asian,13391
freshman,Santa Cruz,2018,App,Asian,15067
freshman,Santa Cruz,2019,App,Asian,15133
freshman,Santa Cruz,2020,App,Asian,15312
freshman,Santa Cruz,2021,App,Asian,17512
freshman,Santa Cruz,2022,App,Asian,19806
freshman,Santa Cruz,2023,App,Asian,21152
freshman,Santa Cruz,2024,App,Asian,21853
freshman,Santa Cruz,2025,App,Asian,20581
freshman,Santa Cruz,2017,App,Hispanic/Latino(a),16570
freshman,Santa Cruz,2018,App,Hispanic/Latino(a),17298
freshman,Santa Cruz,2019,App,Hispanic/Latino(a),16418
freshman,Santa Cruz,2020,App,Hispanic/Latino(a),16122
freshman,Santa Cruz,2021,App,Hispanic/Latino(a),17437
freshman,Santa Cruz,2022,App,Hispanic/Latino(a),18313
freshman,Santa Cruz,2023,App,Hispanic/Latino(a),19125
freshman,Santa Cruz,2024,App,Hispanic/Latino(a),20623
freshman,Santa Cruz,2025,App,Hispanic/Latino(a),18378
freshman,Santa Cruz,2017,App,Pacific Islander,157
freshman,Santa Cruz,2018,App,Pacific Islander,175
freshman,Santa Cruz,2019,App,Pacific Islander,146
freshman,Santa Cruz,2020,App,Pacific Islander,148
freshman,Santa Cruz,2021,App,Pacific Islander,193
freshman,Santa Cruz,2022,App,Pacific Islander,190
freshman,Santa Cruz,2023,App,Pacific Islander,191
freshman,Santa Cruz,2024,App,Pacific Islander,198
freshman,Santa Cruz,2025,App,Pacific Islander,163
freshman,Santa Cruz,2017,App,White,12061
freshman,Santa Cruz,2018,App,White,12468
freshman,Santa Cruz,2019,App,White,12181
freshman,Santa Cruz,2020,App,White,11749
freshman,Santa Cruz,2021,App,White,15237
freshman,Santa Cruz,2022,App,White,16303
freshman,Santa Cruz,2023,App,White,16171
freshman,Santa Cruz,2024,App,White,15855
freshman,Santa Cruz,2025,App,White,14453
freshman,Santa Cruz,2017,App,Unknown,1363
freshman,Santa Cruz,2018,App,Unknown,1622
freshman,Santa Cruz,2019,App,Unknown,1390
freshman,Santa Cruz,2020,App,Unknown,1680
freshman,Santa Cruz,2021,App,Unknown,1637
freshman,Santa Cruz,2022,App,Unknown,1681
freshman,Santa Cruz,2023,App,Unknown,1865
freshman,Santa Cruz,2024,App,Unknown,2407
freshman,Santa Cruz,2025,App,Unknown,2250
freshman,Santa Cruz,2017,App,International,6558
freshman,Santa Cruz,2018,App,International,7027
freshman,Santa Cruz,2019,App,International,7762
freshman,Santa Cruz,2020,App,International,7214
freshman,Santa Cruz,2021,App,International,6216
freshman,Santa Cruz,2022,App,International,5963
freshman,Santa Cruz,2023,App,International,6548
freshman,Santa Cruz,2024,App,International,6461
freshman,Santa Cruz,2025,App,International,6686
freshman,Santa Cruz,2017,Adm,African American,1024
freshman,Santa Cruz,2018,Adm,African American,964
freshman,Santa Cruz,2019,Adm,African American,948
freshman,Santa Cruz,2020,Adm,African American,1281
freshman,Santa Cruz,2021,Adm,African American,1569
freshman,Santa Cruz,2022,Adm,African American,1276
